xi,ti,ci
15.2,8,0.350944
15.3,8,0.352297
15.4,8,0.353709
15.5,8,0.355179
15.6,8,0.356703
15.7,8,0.358278
15.8,8,0.359899
15.9,8,0.361559
16,8,0.36325
16.1,8,0.36496
16.2,8,0.366678
16.3,8,0.368388
16.4,8,0.370073
16.5,8,0.371711
16.6,8,0.37328
16.7,8,0.37475
16.8,8,0.376093
16.9,8,0.377273
17,8,0.378252
17.1,8,0.378991
17.2,8,0.379446
17.3,8,0.37957
17.4,8,0.379315
17.5,8,0.378632
17.6,8,0.377471
17.7,8,0.375782
17.8,8,0.373518
17.9,8,0.370634
18,8,0.367087
18.1,8,0.362843
18.2,8,0.35787
18.3,8,0.352145
18.4,8,0.345654
18.5,8,0.338392
18.6,8,0.330364
18.7,8,0.321585
18.8,8,0.312082
18.9,8,0.301891
19,8,0.29106
19.1,8,0.279647
19.2,8,0.267721
19.3,8,0.255355
19.4,8,0.242637
19.5,8,0.229663
19.6,8,0.216555
19.7,8,0.20351
19.8,8,0.190944
19.9,8,0.179996
20,8,0.174142
0,8.1,0
0.1,8.1,4.09E-12
0.2,8.1,1.96E-11
0.3,8.1,7.92E-11
0.4,8.1,3.04E-10
0.5,8.1,1.13E-09
0.6,8.1,4.13E-09
0.7,8.1,1.47E-08
0.8,8.1,5.12E-08
0.9,8.1,1.75E-07
1,8.1,5.85E-07
1.1,8.1,1.93E-06
1.2,8.1,6.24E-06
1.3,8.1,1.99E-05
1.4,8.1,6.29E-05
1.5,8.1,0.000196417
1.6,8.1,0.000607059
1.7,8.1,0.00184242
1.8,8.1,0.00540358
1.9,8.1,0.0149505
2,8.1,0.0379852
2.1,8.1,0.0865507
2.2,8.1,0.173964
2.3,8.1,0.306013
2.4,8.1,0.471428
2.5,8.1,0.641774
2.6,8.1,0.784996
2.7,8.1,0.882548
2.8,8.1,0.935492
2.9,8.1,0.956973
3,8.1,0.961038
3.1,8.1,0.956813
3.2,8.1,0.948585
3.3,8.1,0.937975
3.4,8.1,0.925594
3.5,8.1,0.911772
3.6,8.1,0.896772
3.7,8.1,0.880838
3.8,8.1,0.864197
3.9,8.1,0.847055
4,8.1,0.829598
4.1,8.1,0.811991
4.2,8.1,0.794377
4.3,8.1,0.776879
4.4,8.1,0.759598
4.5,8.1,0.742619
4.6,8.1,0.72601
4.7,8.1,0.709823
4.8,8.1,0.694099
4.9,8.1,0.678866
5,8.1,0.664143
5.1,8.1,0.649943
5.2,8.1,0.636269
5.3,8.1,0.623119
5.4,8.1,0.61049
5.5,8.1,0.598371
5.6,8.1,0.58675
5.7,8.1,0.575615
5.8,8.1,0.564949
5.9,8.1,0.554737
6,8.1,0.544961
6.1,8.1,0.535605
6.2,8.1,0.52665
6.3,8.1,0.518079
6.4,8.1,0.509877
6.5,8.1,0.502025
6.6,8.1,0.494509
6.7,8.1,0.487312
6.8,8.1,0.48042
6.9,8.1,0.473818
7,8.1,0.467494
7.1,8.1,0.461433
7.2,8.1,0.455624
7.3,8.1,0.450055
7.4,8.1,0.444714
7.5,8.1,0.439592
7.6,8.1,0.434678
7.7,8.1,0.429963
7.8,8.1,0.425437
7.9,8.1,0.421093
8,8.1,0.416923
8.1,8.1,0.412919
8.2,8.1,0.409074
8.3,8.1,0.405381
8.4,8.1,0.401833
8.5,8.1,0.398426
8.6,8.1,0.395154
8.7,8.1,0.39201
8.8,8.1,0.38899
8.9,8.1,0.38609
9,8.1,0.383305
9.1,8.1,0.38063
9.2,8.1,0.378062
9.3,8.1,0.375597
9.4,8.1,0.373232
9.5,8.1,0.370962
9.6,8.1,0.368786
9.7,8.1,0.366699
9.8,8.1,0.3647
9.9,8.1,0.362785
10,8.1,0.360952
10.1,8.1,0.359199
10.2,8.1,0.357523
10.3,8.1,0.355922
10.4,8.1,0.354395
10.5,8.1,0.352939
10.6,8.1,0.351553
10.7,8.1,0.350235
10.8,8.1,0.348984
10.9,8.1,0.347797
11,8.1,0.346675
11.1,8.1,0.345615
11.2,8.1,0.344616
11.3,8.1,0.343677
11.4,8.1,0.342798
11.5,8.1,0.341976
11.6,8.1,0.341212
11.7,8.1,0.340505
11.8,8.1,0.339853
11.9,8.1,0.339257
12,8.1,0.338715
12.1,8.1,0.338227
12.2,8.1,0.337792
12.3,8.1,0.337411
12.4,8.1,0.337082
12.5,8.1,0.336806
12.6,8.1,0.336582
12.7,8.1,0.33641
12.8,8.1,0.33629
12.9,8.1,0.336222
13,8.1,0.336205
13.1,8.1,0.336241
13.2,8.1,0.336328
13.3,8.1,0.336468
13.4,8.1,0.33666
13.5,8.1,0.336904
13.6,8.1,0.337202
13.7,8.1,0.337553
13.8,8.1,0.337958
13.9,8.1,0.338418
14,8.1,0.338932
14.1,8.1,0.339502
14.2,8.1,0.340128
14.3,8.1,0.340811
14.4,8.1,0.341552
14.5,8.1,0.342352
14.6,8.1,0.34321
14.7,8.1,0.344129
14.8,8.1,0.345108
14.9,8.1,0.346148
15,8.1,0.34725
15.1,8.1,0.348413
15.2,8.1,0.349639
15.3,8.1,0.350926
15.4,8.1,0.352273
15.5,8.1,0.353679
15.6,8.1,0.355143
15.7,8.1,0.35666
15.8,8.1,0.358228
15.9,8.1,0.359839
16,8.1,0.361489
16.1,8.1,0.363167
16.2,8.1,0.364864
16.3,8.1,0.366567
16.4,8.1,0.368261
16.5,8.1,0.369928
16.6,8.1,0.371546
16.7,8.1,0.373092
16.8,8.1,0.374539
16.9,8.1,0.375857
17,8.1,0.377011
17.1,8.1,0.377963
17.2,8.1,0.378675
17.3,8.1,0.379103
17.4,8.1,0.3792
17.5,8.1,0.378921
17.6,8.1,0.378216
17.7,8.1,0.377036
17.8,8.1,0.375333
17.9,8.1,0.37306
18,8.1,0.370173
18.1,8.1,0.366632
18.2,8.1,0.3624
18.3,8.1,0.357448
18.4,8.1,0.351754
18.5,8.1,0.345304
18.6,8.1,0.338092
18.7,8.1,0.330124
18.8,8.1,0.321415
18.9,8.1,0.31199
19,8.1,0.301886
19.1,8.1,0.291148
19.2,8.1,0.279835
19.3,8.1,0.268012
19.4,8.1,0.255756
19.5,8.1,0.243156
19.6,8.1,0.230331
19.7,8.1,0.217468
19.8,8.1,0.204982
19.9,8.1,0.194013
20,8.1,0.188113
0,8.2,0
0.1,8.2,4.72E-12
0.2,8.2,2.23E-11
0.3,8.2,8.83E-11
0.4,8.2,3.31E-10
0.5,8.2,1.21E-09
0.6,8.2,4.31E-09
0.7,8.2,1.50E-08
0.8,8.2,5.14E-08
0.9,8.2,1.72E-07
1,8.2,5.69E-07
1.1,8.2,1.85E-06
1.2,8.2,5.92E-06
1.3,8.2,1.88E-05
1.4,8.2,5.89E-05
1.5,8.2,0.000183807
1.6,8.2,0.000569224
1.7,8.2,0.00173649
1.8,8.2,0.00512971
1.9,8.2,0.0143055
2,8.2,0.0366205
2.1,8.2,0.0839887
2.2,8.2,0.169736
2.3,8.2,0.299918
2.4,8.2,0.463778
2.5,8.2,0.633434
2.6,8.2,0.777144
2.7,8.2,0.876301
2.8,8.2,0.931639
2.9,8.2,0.955909
3,8.2,0.962853
3.1,8.2,0.961414
3.2,8.2,0.955783
3.3,8.2,0.94753
3.4,8.2,0.937242
3.5,8.2,0.925235
3.6,8.2,0.911772
3.7,8.2,0.897101
3.8,8.2,0.881462
3.9,8.2,0.865079
4,8.2,0.848159
4.1,8.2,0.830888
4.2,8.2,0.813433
4.3,8.2,0.795939
4.4,8.2,0.778532
4.5,8.2,0.761316
4.6,8.2,0.744378
4.7,8.2,0.727791
4.8,8.2,0.711609
4.9,8.2,0.695875
5,8.2,0.680621
5.1,8.2,0.665868
5.2,8.2,0.65163
5.3,8.2,0.637911
5.4,8.2,0.624714
5.5,8.2,0.612033
5.6,8.2,0.59986
5.7,8.2,0.588185
5.8,8.2,0.576995
5.9,8.2,0.566275
6,8.2,0.556009
6.1,8.2,0.54618
6.2,8.2,0.536772
6.3,8.2,0.527767
6.4,8.2,0.519149
6.5,8.2,0.510899
6.6,8.2,0.503003
6.7,8.2,0.495444
6.8,8.2,0.488206
6.9,8.2,0.481275
7,8.2,0.474636
7.1,8.2,0.468276
7.2,8.2,0.462181
7.3,8.2,0.45634
7.4,8.2,0.45074
7.5,8.2,0.44537
7.6,8.2,0.44022
7.7,8.2,0.43528
7.8,8.2,0.430539
7.9,8.2,0.42599
8,8.2,0.421623
8.1,8.2,0.417431
8.2,8.2,0.413406
8.3,8.2,0.409541
8.4,8.2,0.405829
8.5,8.2,0.402264
8.6,8.2,0.39884
8.7,8.2,0.395551
8.8,8.2,0.392392
8.9,8.2,0.389357
9,8.2,0.386443
9.1,8.2,0.383644
9.2,8.2,0.380956
9.3,8.2,0.378376
9.4,8.2,0.375899
9.5,8.2,0.373522
9.6,8.2,0.371241
9.7,8.2,0.369054
9.8,8.2,0.366957
9.9,8.2,0.364948
10,8.2,0.363023
10.1,8.2,0.361181
10.2,8.2,0.359419
10.3,8.2,0.357735
10.4,8.2,0.356126
10.5,8.2,0.354591
10.6,8.2,0.353127
10.7,8.2,0.351734
10.8,8.2,0.350409
10.9,8.2,0.349151
11,8.2,0.347957
11.1,8.2,0.346828
11.2,8.2,0.345762
11.3,8.2,0.344757
11.4,8.2,0.343812
11.5,8.2,0.342927
11.6,8.2,0.3421
11.7,8.2,0.34133
11.8,8.2,0.340617
11.9,8.2,0.33996
12,8.2,0.339359
12.1,8.2,0.338812
12.2,8.2,0.338319
12.3,8.2,0.337879
12.4,8.2,0.337493
12.5,8.2,0.33716
12.6,8.2,0.336879
12.7,8.2,0.33665
12.8,8.2,0.336474
12.9,8.2,0.336349
13,8.2,0.336277
13.1,8.2,0.336256
13.2,8.2,0.336287
13.3,8.2,0.336371
13.4,8.2,0.336506
13.5,8.2,0.336694
13.6,8.2,0.336935
13.7,8.2,0.337228
13.8,8.2,0.337575
13.9,8.2,0.337976
14,8.2,0.338432
14.1,8.2,0.338942
14.2,8.2,0.339508
14.3,8.2,0.34013
14.4,8.2,0.340809
14.5,8.2,0.341546
14.6,8.2,0.342341
14.7,8.2,0.343196
14.8,8.2,0.34411
14.9,8.2,0.345084
15,8.2,0.34612
15.1,8.2,0.347217
15.2,8.2,0.348375
15.3,8.2,0.349595
15.4,8.2,0.350876
15.5,8.2,0.352217
15.6,8.2,0.353616
15.7,8.2,0.355072
15.8,8.2,0.356581
15.9,8.2,0.358139
16,8.2,0.359741
16.1,8.2,0.361379
16.2,8.2,0.363045
16.3,8.2,0.364729
16.4,8.2,0.366417
16.5,8.2,0.368095
16.6,8.2,0.369744
16.7,8.2,0.371343
16.8,8.2,0.37287
16.9,8.2,0.374297
17,8.2,0.375593
17.1,8.2,0.376725
17.2,8.2,0.377657
17.3,8.2,0.378348
17.4,8.2,0.378756
17.5,8.2,0.378836
17.6,8.2,0.378542
17.7,8.2,0.377826
17.8,8.2,0.37664
17.9,8.2,0.374936
18,8.2,0.372669
18.1,8.2,0.369795
18.2,8.2,0.366273
18.3,8.2,0.362071
18.4,8.2,0.357157
18.5,8.2,0.351511
18.6,8.2,0.345119
18.7,8.2,0.337974
18.8,8.2,0.330083
18.9,8.2,0.321459
19,8.2,0.312127
19.1,8.2,0.302123
19.2,8.2,0.291491
19.3,8.2,0.280289
19.4,8.2,0.268582
19.5,8.2,0.256451
19.6,8.2,0.244005
19.7,8.2,0.231424
19.8,8.2,0.21911
19.9,8.2,0.208194
20,8.2,0.202281
0,8.3,0
0.1,8.3,5.09E-12
0.2,8.3,2.38E-11
0.3,8.3,9.25E-11
0.4,8.3,3.40E-10
0.5,8.3,1.22E-09
0.6,8.3,4.26E-09
0.7,8.3,1.46E-08
0.8,8.3,4.91E-08
0.9,8.3,1.62E-07
1,8.3,5.29E-07
1.1,8.3,1.70E-06
1.2,8.3,5.41E-06
1.3,8.3,1.71E-05
1.4,8.3,5.35E-05
1.5,8.3,0.000167336
1.6,8.3,0.000521371
1.7,8.3,0.00160535
1.8,8.3,0.0047951
1.9,8.3,0.0135226
2,8.3,0.0349662
2.1,8.3,0.0808724
2.2,8.3,0.164552
2.3,8.3,0.292343
2.4,8.3,0.454064
2.5,8.3,0.62248
2.6,8.3,0.766244
2.7,8.3,0.866731
2.8,8.3,0.92434
2.9,8.3,0.951405
3,8.3,0.961335
3.1,8.3,0.962866
3.2,8.3,0.960076
3.3,8.3,0.95447
3.4,8.3,0.946593
3.5,8.3,0.936738
3.6,8.3,0.925153
3.7,8.3,0.912083
3.8,8.3,0.897771
3.9,8.3,0.882451
4,8.3,0.866347
4.1,8.3,0.849665
4.2,8.3,0.832593
4.3,8.3,0.815298
4.4,8.3,0.79793
4.5,8.3,0.780615
4.6,8.3,0.763463
4.7,8.3,0.746565
4.8,8.3,0.729994
4.9,8.3,0.71381
5,8.3,0.698059
5.1,8.3,0.682774
5.2,8.3,0.667979
5.3,8.3,0.653691
5.4,8.3,0.639916
5.5,8.3,0.626658
5.6,8.3,0.613913
5.7,8.3,0.601675
5.8,8.3,0.589934
5.9,8.3,0.578676
6,8.3,0.56789
6.1,8.3,0.557558
6.2,8.3,0.547665
6.3,8.3,0.538194
6.4,8.3,0.529129
6.5,8.3,0.520452
6.6,8.3,0.512146
6.7,8.3,0.504196
6.8,8.3,0.496584
6.9,8.3,0.489297
7,8.3,0.482318
7.1,8.3,0.475634
7.2,8.3,0.469231
7.3,8.3,0.463095
7.4,8.3,0.457215
7.5,8.3,0.451577
7.6,8.3,0.446172
7.7,8.3,0.440988
7.8,8.3,0.436016
7.9,8.3,0.431244
8,8.3,0.426666
8.1,8.3,0.422272
8.2,8.3,0.418053
8.3,8.3,0.414003
8.4,8.3,0.410114
8.5,8.3,0.406379
8.6,8.3,0.402792
8.7,8.3,0.399347
8.8,8.3,0.396038
8.9,8.3,0.392859
9,8.3,0.389806
9.1,8.3,0.386874
9.2,8.3,0.384059
9.3,8.3,0.381355
9.4,8.3,0.378759
9.5,8.3,0.376267
9.6,8.3,0.373876
9.7,8.3,0.371582
9.8,8.3,0.369381
9.9,8.3,0.367272
10,8.3,0.36525
10.1,8.3,0.363314
10.2,8.3,0.361461
10.3,8.3,0.359688
10.4,8.3,0.357993
10.5,8.3,0.356374
10.6,8.3,0.354828
10.7,8.3,0.353355
10.8,8.3,0.351953
10.9,8.3,0.350619
11,8.3,0.349351
11.1,8.3,0.34815
11.2,8.3,0.347012
11.3,8.3,0.345938
11.4,8.3,0.344925
11.5,8.3,0.343973
11.6,8.3,0.34308
11.7,8.3,0.342246
11.8,8.3,0.341469
11.9,8.3,0.340749
12,8.3,0.340085
12.1,8.3,0.339477
12.2,8.3,0.338923
12.3,8.3,0.338424
12.4,8.3,0.337978
12.5,8.3,0.337586
12.6,8.3,0.337246
12.7,8.3,0.336959
12.8,8.3,0.336725
12.9,8.3,0.336543
13,8.3,0.336412
13.1,8.3,0.336334
13.2,8.3,0.336307
13.3,8.3,0.336333
13.4,8.3,0.336411
13.5,8.3,0.336541
13.6,8.3,0.336723
13.7,8.3,0.336958
13.8,8.3,0.337246
13.9,8.3,0.337588
14,8.3,0.337983
14.1,8.3,0.338433
14.2,8.3,0.338938
14.3,8.3,0.339499
14.4,8.3,0.340115
14.5,8.3,0.340789
14.6,8.3,0.34152
14.7,8.3,0.342309
14.8,8.3,0.343158
14.9,8.3,0.344066
15,8.3,0.345034
15.1,8.3,0.346063
15.2,8.3,0.347154
15.3,8.3,0.348305
15.4,8.3,0.349518
15.5,8.3,0.350791
15.6,8.3,0.352124
15.7,8.3,0.353515
15.8,8.3,0.354962
15.9,8.3,0.356461
16,8.3,0.358009
16.1,8.3,0.359599
16.2,8.3,0.361225
16.3,8.3,0.362878
16.4,8.3,0.364548
16.5,8.3,0.366222
16.6,8.3,0.367884
16.7,8.3,0.369517
16.8,8.3,0.3711
16.9,8.3,0.37261
17,8.3,0.374019
17.1,8.3,0.375298
17.2,8.3,0.376415
17.3,8.3,0.377331
17.4,8.3,0.378009
17.5,8.3,0.378407
17.6,8.3,0.37848
17.7,8.3,0.378182
17.8,8.3,0.377468
17.9,8.3,0.376289
18,8.3,0.374599
18.1,8.3,0.372353
18.2,8.3,0.369508
18.3,8.3,0.366025
18.4,8.3,0.361869
18.5,8.3,0.357013
18.6,8.3,0.351434
18.7,8.3,0.345118
18.8,8.3,0.33806
18.9,8.3,0.330264
19,8.3,0.321743
19.1,8.3,0.312521
19.2,8.3,0.302632
19.3,8.3,0.292122
19.4,8.3,0.281045
19.5,8.3,0.269472
19.6,8.3,0.257502
19.7,8.3,0.245301
19.8,8.3,0.233254
19.9,8.3,0.222467
20,8.3,0.216579
0,8.4,0
0.1,8.4,5.12E-12
0.2,8.4,2.38E-11
0.3,8.4,9.11E-11
0.4,8.4,3.29E-10
0.5,8.4,1.16E-09
0.6,8.4,3.98E-09
0.7,8.4,1.34E-08
0.8,8.4,4.47E-08
0.9,8.4,1.46E-07
1,8.4,4.71E-07
1.1,8.4,1.50E-06
1.2,8.4,4.76E-06
1.3,8.4,1.50E-05
1.4,8.4,4.71E-05
1.5,8.4,0.000148089
1.6,8.4,0.000466268
1.7,8.4,0.00145559
1.8,8.4,0.00441423
1.9,8.4,0.012631
2,8.4,0.0330753
2.1,8.4,0.0772882
2.2,8.4,0.158536
2.3,8.4,0.283443
2.4,8.4,0.442455
2.5,8.4,0.609067
2.6,8.4,0.752406
2.7,8.4,0.853875
2.8,8.4,0.913547
2.9,8.4,0.943323
3,8.4,0.956261
3.1,8.4,0.960873
3.2,8.4,0.961108
3.3,8.4,0.958393
3.4,8.4,0.95322
3.5,8.4,0.945841
3.6,8.4,0.936478
3.7,8.4,0.925361
3.8,8.4,0.912724
3.9,8.4,0.898806
4,8.4,0.883837
4.1,8.4,0.868038
4.2,8.4,0.851615
4.3,8.4,0.834757
4.4,8.4,0.817635
4.5,8.4,0.8004
4.6,8.4,0.783183
4.7,8.4,0.766096
4.8,8.4,0.749234
4.9,8.4,0.732675
5,8.4,0.716482
5.1,8.4,0.700704
5.2,8.4,0.685378
5.3,8.4,0.67053
5.4,8.4,0.65618
5.5,8.4,0.642336
5.6,8.4,0.629004
5.7,8.4,0.616181
5.8,8.4,0.603863
5.9,8.4,0.592041
6,8.4,0.580703
6.1,8.4,0.569836
6.2,8.4,0.559425
6.3,8.4,0.549455
6.4,8.4,0.539909
6.5,8.4,0.530771
6.6,8.4,0.522023
6.7,8.4,0.51365
6.8,8.4,0.505635
6.9,8.4,0.497961
7,8.4,0.490614
7.1,8.4,0.483579
7.2,8.4,0.47684
7.3,8.4,0.470385
7.4,8.4,0.4642
7.5,8.4,0.458272
7.6,8.4,0.45259
7.7,8.4,0.447142
7.8,8.4,0.441917
7.9,8.4,0.436906
8,8.4,0.432098
8.1,8.4,0.427484
8.2,8.4,0.423056
8.3,8.4,0.418806
8.4,8.4,0.414725
8.5,8.4,0.410807
8.6,8.4,0.407044
8.7,8.4,0.40343
8.8,8.4,0.39996
8.9,8.4,0.396627
9,8.4,0.393425
9.1,8.4,0.39035
9.2,8.4,0.387397
9.3,8.4,0.38456
9.4,8.4,0.381837
9.5,8.4,0.379222
9.6,8.4,0.376712
9.7,8.4,0.374304
9.8,8.4,0.371993
9.9,8.4,0.369776
10,8.4,0.367651
10.1,8.4,0.365615
10.2,8.4,0.363664
10.3,8.4,0.361797
10.4,8.4,0.360011
10.5,8.4,0.358303
10.6,8.4,0.356671
10.7,8.4,0.355114
10.8,8.4,0.353629
10.9,8.4,0.352215
11,8.4,0.350869
11.1,8.4,0.349591
11.2,8.4,0.348379
11.3,8.4,0.347231
11.4,8.4,0.346147
11.5,8.4,0.345124
11.6,8.4,0.344162
11.7,8.4,0.34326
11.8,8.4,0.342417
11.9,8.4,0.341631
12,8.4,0.340903
12.1,8.4,0.340231
12.2,8.4,0.339614
12.3,8.4,0.339052
12.4,8.4,0.338544
12.5,8.4,0.338091
12.6,8.4,0.337691
12.7,8.4,0.337343
12.8,8.4,0.337049
12.9,8.4,0.336807
13,8.4,0.336617
13.1,8.4,0.336479
13.2,8.4,0.336393
13.3,8.4,0.33636
13.4,8.4,0.336378
13.5,8.4,0.336448
13.6,8.4,0.336571
13.7,8.4,0.336746
13.8,8.4,0.336974
13.9,8.4,0.337255
14,8.4,0.33759
14.1,8.4,0.337978
14.2,8.4,0.338421
14.3,8.4,0.338919
14.4,8.4,0.339472
14.5,8.4,0.340081
14.6,8.4,0.340747
14.7,8.4,0.341471
14.8,8.4,0.342253
14.9,8.4,0.343094
15,8.4,0.343994
15.1,8.4,0.344954
15.2,8.4,0.345975
15.3,8.4,0.347057
15.4,8.4,0.3482
15.5,8.4,0.349404
15.6,8.4,0.350667
15.7,8.4,0.351991
15.8,8.4,0.353371
15.9,8.4,0.354807
16,8.4,0.356295
16.1,8.4,0.357831
16.2,8.4,0.359409
16.3,8.4,0.361022
16.4,8.4,0.362662
16.5,8.4,0.364318
16.6,8.4,0.365977
16.7,8.4,0.367625
16.8,8.4,0.369243
16.9,8.4,0.370811
17,8.4,0.372307
17.1,8.4,0.373703
17.2,8.4,0.37497
17.3,8.4,0.376076
17.4,8.4,0.376985
17.5,8.4,0.377658
17.6,8.4,0.378054
17.7,8.4,0.378131
17.8,8.4,0.377842
17.9,8.4,0.377143
18,8.4,0.375986
18.1,8.4,0.374326
18.2,8.4,0.372118
18.3,8.4,0.369321
18.4,8.4,0.365895
18.5,8.4,0.361807
18.6,8.4,0.357028
18.7,8.4,0.351537
18.8,8.4,0.345319
18.9,8.4,0.338368
19,8.4,0.330687
19.1,8.4,0.322288
19.2,8.4,0.313196
19.3,8.4,0.303441
19.4,8.4,0.29307
19.5,8.4,0.28214
19.6,8.4,0.270737
19.7,8.4,0.259014
19.8,8.4,0.247329
19.9,8.4,0.236754
20,8.4,0.23093
0,8.5,0
0.1,8.5,4.80E-12
0.2,8.5,2.23E-11
0.3,8.5,8.42E-11
0.4,8.5,3.00E-10
0.5,8.5,1.04E-09
0.6,8.5,3.52E-09
0.7,8.5,1.18E-08
0.8,8.5,3.86E-08
0.9,8.5,1.25E-07
1,8.5,4.01E-07
1.1,8.5,1.27E-06
1.2,8.5,4.02E-06
1.3,8.5,1.27E-05
1.4,8.5,4.00E-05
1.5,8.5,0.000127316
1.6,8.5,0.000407052
1.7,8.5,0.00129464
1.8,8.5,0.0040035
1.9,8.5,0.0116638
2,8.5,0.031009
2.1,8.5,0.0733375
2.2,8.5,0.151838
2.3,8.5,0.273414
2.4,8.5,0.429177
2.5,8.5,0.59342
2.6,8.5,0.73582
2.7,8.5,0.837858
2.8,8.5,0.899299
2.9,8.5,0.931608
3,8.5,0.94748
3.1,8.5,0.955193
3.2,8.5,0.958559
3.3,8.5,0.958915
3.4,8.5,0.956689
3.5,8.5,0.95208
3.6,8.5,0.94527
3.7,8.5,0.936458
3.8,8.5,0.92586
3.9,8.5,0.913705
4,8.5,0.900223
4.1,8.5,0.885641
4.2,8.5,0.870179
4.3,8.5,0.854042
4.4,8.5,0.83742
4.5,8.5,0.820487
4.6,8.5,0.803396
4.7,8.5,0.786283
4.8,8.5,0.769265
4.9,8.5,0.752439
5,8.5,0.735888
5.1,8.5,0.719679
5.2,8.5,0.703866
5.3,8.5,0.688488
5.4,8.5,0.673575
5.5,8.5,0.659149
5.6,8.5,0.645222
5.7,8.5,0.631801
5.8,8.5,0.618885
5.9,8.5,0.606472
6,8.5,0.594553
6.1,8.5,0.583119
6.2,8.5,0.572156
6.3,8.5,0.561652
6.4,8.5,0.55159
6.5,8.5,0.541954
6.6,8.5,0.53273
6.7,8.5,0.523899
6.8,8.5,0.515445
6.9,8.5,0.507352
7,8.5,0.499605
7.1,8.5,0.492187
7.2,8.5,0.485084
7.3,8.5,0.478281
7.4,8.5,0.471764
7.5,8.5,0.46552
7.6,8.5,0.459536
7.7,8.5,0.4538
7.8,8.5,0.448301
7.9,8.5,0.443028
8,8.5,0.43797
8.1,8.5,0.433118
8.2,8.5,0.428463
8.3,8.5,0.423994
8.4,8.5,0.419706
8.5,8.5,0.415589
8.6,8.5,0.411636
8.7,8.5,0.40784
8.8,8.5,0.404194
8.9,8.5,0.400694
9,8.5,0.397331
9.1,8.5,0.394102
9.2,8.5,0.391
9.3,8.5,0.388021
9.4,8.5,0.385161
9.5,8.5,0.382414
9.6,8.5,0.379776
9.7,8.5,0.377245
9.8,8.5,0.374815
9.9,8.5,0.372484
10,8.5,0.370248
10.1,8.5,0.368105
10.2,8.5,0.36605
10.3,8.5,0.364082
10.4,8.5,0.362198
10.5,8.5,0.360395
10.6,8.5,0.358672
10.7,8.5,0.357025
10.8,8.5,0.355453
10.9,8.5,0.353954
11,8.5,0.352525
11.1,8.5,0.351167
11.2,8.5,0.349875
11.3,8.5,0.34865
11.4,8.5,0.34749
11.5,8.5,0.346394
11.6,8.5,0.345359
11.7,8.5,0.344386
11.8,8.5,0.343472
11.9,8.5,0.342618
12,8.5,0.341821
12.1,8.5,0.341082
12.2,8.5,0.340399
12.3,8.5,0.339772
12.4,8.5,0.3392
12.5,8.5,0.338683
12.6,8.5,0.338219
12.7,8.5,0.337809
12.8,8.5,0.337453
12.9,8.5,0.337149
13,8.5,0.336897
13.1,8.5,0.336698
13.2,8.5,0.336551
13.3,8.5,0.336456
13.4,8.5,0.336414
13.5,8.5,0.336423
13.6,8.5,0.336484
13.7,8.5,0.336598
13.8,8.5,0.336764
13.9,8.5,0.336983
14,8.5,0.337256
14.1,8.5,0.337581
14.2,8.5,0.33796
14.3,8.5,0.338394
14.4,8.5,0.338883
14.5,8.5,0.339427
14.6,8.5,0.340027
14.7,8.5,0.340684
14.8,8.5,0.341398
14.9,8.5,0.342171
15,8.5,0.343002
15.1,8.5,0.343892
15.2,8.5,0.344842
15.3,8.5,0.345853
15.4,8.5,0.346924
15.5,8.5,0.348056
15.6,8.5,0.349249
15.7,8.5,0.350501
15.8,8.5,0.351813
15.9,8.5,0.353181
16,8.5,0.354605
16.1,8.5,0.35608
16.2,8.5,0.357602
16.3,8.5,0.359167
16.4,8.5,0.360766
16.5,8.5,0.362392
16.6,8.5,0.364034
16.7,8.5,0.365679
16.8,8.5,0.367312
16.9,8.5,0.368917
17,8.5,0.370474
17.1,8.5,0.371958
17.2,8.5,0.373345
17.3,8.5,0.374605
17.4,8.5,0.375707
17.5,8.5,0.376616
17.6,8.5,0.377293
17.7,8.5,0.377698
17.8,8.5,0.377789
17.9,8.5,0.377523
18,8.5,0.376852
18.1,8.5,0.375733
18.2,8.5,0.37412
18.3,8.5,0.371969
18.4,8.5,0.369239
18.5,8.5,0.365891
18.6,8.5,0.361892
18.7,8.5,0.357213
18.8,8.5,0.351832
18.9,8.5,0.345734
19,8.5,0.338912
19.1,8.5,0.331368
19.2,8.5,0.323114
19.3,8.5,0.314171
19.4,8.5,0.304572
19.5,8.5,0.294364
19.6,8.5,0.283617
19.7,8.5,0.272466
19.8,8.5,0.26124
19.9,8.5,0.25096
20,8.5,0.245246
0,8.6,0
0.1,8.6,4.20E-12
0.2,8.6,1.95E-11
0.3,8.6,7.30E-11
0.4,8.6,2.57E-10
0.5,8.6,8.79E-10
0.6,8.6,2.95E-09
0.7,8.6,9.73E-09
0.8,8.6,3.17E-08
0.9,8.6,1.02E-07
1,8.6,3.25E-07
1.1,8.6,1.03E-06
1.2,8.6,3.25E-06
1.3,8.6,1.03E-05
1.4,8.6,3.29E-05
1.5,8.6,0.00010628
1.6,8.6,0.000346903
1.7,8.6,0.00113009
1.8,8.6,0.00357984
1.9,8.6,0.0106561
2,8.6,0.028833
2.1,8.6,0.0691314
2.2,8.6,0.144627
2.3,8.6,0.262484
2.4,8.6,0.414501
2.5,8.6,0.575827
2.6,8.6,0.716757
2.7,8.6,0.818899
2.8,8.6,0.881736
2.9,8.6,0.916303
3,8.6,0.934931
3.1,8.6,0.945665
